Make,Model,Year,MSRP,Body Size,Body Style,Cylinders,Engine Aspiration,Drivetrain,Transmission,Horsepower,Torque
Ford,E-Transit Cargo Van,2024,56055.0,Large,Cargo Van,,Electric Motor,RWD,automatic,266.0,317.0
Ford,E-Transit Cargo Van,2024,59935.0,Large,Cargo Van,,Electric Motor,RWD,automatic,266.0,317.0
Ford,E-Transit Cargo Van,2024,61155.0,Large,Cargo Van,,Electric Motor,RWD,automatic,266.0,317.0
Ford,E-Transit Cargo Van,2024,52835.0,Midsize,Cargo Van,,Electric Motor,RWD,automatic,266.0,317.0
Ford,E-Transit Cargo Van,2024,57935.0,Midsize,Cargo Van,,Electric Motor,RWD,automatic,266.0,317.0
Ford,E-Transit Cargo Van,2024,51490.0,Midsize,Cargo Van,,Electric Motor,RWD,automatic,266.0,317.0
Ford,E-Transit Cargo Van,2024,53835.0,Large,Cargo Van,,Electric Motor,RWD,automatic,266.0,317.0
Ford,E-Transit Cargo Van,2024,58935.0,Large,Cargo Van,,Electric Motor,RWD,automatic,266.0,317.0
Ford,Edge,2024,38365.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,250.0,280.0
Ford,Edge,2024,39565.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,250.0,280.0
Ford,Edge,2024,47205.0,Midsize,SUV,V6,Twin-Turbo,AWD,automatic,335.0,380.0
Ford,Edge,2024,43620.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,250.0,280.0
Ford,Edge,2024,43720.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,250.0,280.0
Ford,Escape,2024,29345.0,Midsize,SUV,I3,Turbocharged,FWD,automatic,180.0,199.0
Ford,Escape,2024,31515.0,Midsize,SUV,I3,Turbocharged,AWD,automatic,180.0,199.0
Ford,Escape,2024,28000.0,Midsize,SUV,I3,Turbocharged,FWD,automatic,180.0,199.0
Ford,Escape,2024,29500.0,Midsize,SUV,I3,Turbocharged,AWD,automatic,180.0,199.0
Ford,Escape,2024,38465.0,Midsize,SUV,I4,Naturally Aspirated,AWD,automatic,192.0,
Ford,Escape,2024,36965.0,Midsize,SUV,I4,Naturally Aspirated,FWD,automatic,192.0,
Ford,Escape,2024,37465.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,250.0,280.0
Ford,Escape,2024,40500.0,Midsize,SUV,I4,Naturally Aspirated,FWD,automatic,210.0,
Ford,Escape,2024,33340.0,Midsize,SUV,I4,Naturally Aspirated,FWD,automatic,192.0,
Ford,Escape,2024,32510.0,Midsize,SUV,I3,Turbocharged,AWD,automatic,180.0,199.0
Ford,Escape,2024,30340.0,Midsize,SUV,I3,Turbocharged,FWD,automatic,180.0,199.0
Ford,Escape,2024,38460.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,250.0,280.0
Ford,Escape,2024,39460.0,Midsize,SUV,I4,Naturally Aspirated,AWD,automatic,192.0,
Ford,Escape,2024,35040.0,Midsize,SUV,I4,Naturally Aspirated,AWD,automatic,192.0,
Ford,Escape,2024,34040.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,250.0,280.0
Ford,Expedition,2024,79015.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,480.0
Ford,Expedition,2024,82315.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,400.0,480.0
Ford,Expedition,2024,72260.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,400.0,480.0
Ford,Expedition,2024,68960.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,480.0
Ford,Expedition,2024,82015.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,480.0
Ford,Expedition,2024,85315.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,400.0,480.0
Ford,Expedition,2024,71960.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,480.0
Ford,Expedition,2024,75260.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,400.0,480.0
Ford,Expedition,2024,84245.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,480.0
Ford,Expedition,2024,87545.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,400.0,480.0
Ford,Expedition,2024,62405.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,380.0,470.0
Ford,Expedition,2024,59105.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,380.0,470.0
Ford,Expedition,2024,63140.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,380.0,470.0
Ford,Expedition,2024,66440.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,380.0,470.0
Ford,Expedition,2024,84545.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,400.0,480.0
Ford,Expedition,2024,81245.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,480.0
Ford,Expedition,2024,72550.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,440.0,510.0
Ford,Expedition,2024,55105.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,380.0,470.0
Ford,Expedition,2024,58405.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,380.0,470.0
Ford,Expedition,2024,59375.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,380.0,470.0
Ford,Expedition,2024,56075.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,380.0,470.0
Ford,Expedition,2024,63440.0,Large,SUV,V6,Twin-Turbo,4WD,automatic,380.0,470.0
Ford,Expedition,2024,60140.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,380.0,470.0
Ford,Explorer,2024,36860.0,Large,SUV,I4,Turbocharged,RWD,automatic,300.0,310.0
Ford,Explorer,2024,38860.0,Large,SUV,I4,Turbocharged,AWD,automatic,300.0,310.0
Ford,Explorer,2024,54625.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,415.0
Ford,Explorer,2024,56625.0,Large,SUV,V6,Twin-Turbo,AWD,automatic,400.0,415.0
Ford,Explorer,2024,49520.0,Large,SUV,I4,Turbocharged,AWD,automatic,300.0,310.0
Ford,Explorer,2024,47520.0,Large,SUV,I4,Turbocharged,RWD,automatic,300.0,310.0
Ford,Explorer,2024,54770.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,415.0
Ford,Explorer,2024,56770.0,Large,SUV,V6,Twin-Turbo,AWD,automatic,400.0,415.0
Ford,Explorer,2024,52105.0,Large,SUV,V6,Twin-Turbo,AWD,automatic,400.0,415.0
Ford,Explorer,2024,50105.0,Large,SUV,V6,Twin-Turbo,RWD,automatic,400.0,415.0
Ford,Explorer,2024,48455.0,Large,SUV,I4,Turbocharged,AWD,automatic,300.0,310.0
Ford,Explorer,2024,46455.0,Large,SUV,I4,Turbocharged,RWD,automatic,300.0,310.0
Ford,Explorer,2024,49330.0,Large,SUV,I4,Turbocharged,AWD,automatic,300.0,310.0
Ford,Explorer,2024,38670.0,Large,SUV,I4,Turbocharged,RWD,automatic,300.0,310.0
Ford,Explorer,2024,40670.0,Large,SUV,I4,Turbocharged,AWD,automatic,300.0,310.0
Ford,F-150,2024,73845.0,Large,Pickup Truck,V6,Twin-Turbo,4WD,automatic,400.0,500.0
Ford,F-150,2024,74150.0,Large,Pickup Truck,V6,Twin-Turbo,4WD,automatic,400.0,500.0
Ford,F-150,2024,65395.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,410.0
Ford,F-150,2024,66000.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,410.0
Ford,F-150,2024,74150.0,Large,Pickup Truck,V6,Twin-Turbo,4WD,automatic,400.0,500.0
Ford,F-150,2024,73845.0,Large,Pickup Truck,V6,Twin-Turbo,4WD,automatic,400.0,500.0
Ford,F-150,2024,78440.0,Large,Pickup Truck,V6,Twin-Turbo,4WD,automatic,450.0,510.0
Ford,F-150,2024,48335.0,Large,Pickup Truck,V6,Twin-Turbo,RWD,automatic,325.0,400.0
Ford,F-150,2024,52215.0,Large,Pickup Truck,V6,Twin-Turbo,4WD,automatic,325.0,400.0
Ford,F-150,2024,46000.0,Large,Pickup Truck,V6,Twin-Turbo,RWD,automatic,325.0,400.0
Ford,F-150,2024,49800.0,Large,Pickup Truck,V6,Twin-Turbo,4WD,automatic,325.0,400.0
Ford,F-150,2024,64350.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,410.0
Ford,F-150,2024,41980.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,410.0
Ford,F-150,2024,41285.0,Large,Pickup Truck,V6,Twin-Turbo,RWD,automatic,325.0,400.0
Ford,F-150,2024,41990.0,Large,Pickup Truck,V6,Twin-Turbo,4WD,automatic,325.0,400.0
Ford,F-150,2024,36965.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,400.0,410.0
Ford,F-150,2024,47500.0,Large,Pickup Truck,V6,Twin-Turbo,4WD,automatic,325.0,400.0
Ford,F-150,2024,43620.0,Large,Pickup Truck,V6,Twin-Turbo,RWD,automatic,325.0,400.0
Ford,F-150,2024,49600.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,410.0
Ford,F-150,2024,45085.0,Large,Pickup Truck,V6,Twin-Turbo,4WD,automatic,325.0,400.0
Ford,F-150,2024,36975.0,Large,Pickup Truck,V6,Twin-Turbo,RWD,automatic,325.0,400.0
Ford,F-150,2024,53950.0,Large,Pickup Truck,V6,Twin-Turbo,4WD,automatic,325.0,400.0
Ford,F-150,2024,51530.0,Large,Pickup Truck,V6,Twin-Turbo,4WD,automatic,325.0,400.0
Ford,F-150,2024,56030.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,400.0,410.0
Ford,F-150,2024,50090.0,Large,Pickup Truck,V6,Twin-Turbo,RWD,automatic,325.0,400.0
Ford,F-150,2024,47730.0,Large,Pickup Truck,V6,Twin-Turbo,RWD,automatic,325.0,400.0
Ford,F-150 Lightning,2024,67995.0,Large,Pickup Truck,,Electric Motor,4WD,automatic,,
Ford,F-150 Lightning,2024,76995.0,Large,Pickup Truck,,Electric Motor,4WD,automatic,,
Ford,F-150 Lightning,2024,84995.0,Large,Pickup Truck,,Electric Motor,4WD,automatic,,
Ford,F-150 Lightning,2024,54995.0,Large,Pickup Truck,,Electric Motor,4WD,automatic,,
Ford,F-150 Lightning,2024,62995.0,Large,Pickup Truck,,Electric Motor,4WD,automatic,,
Ford,F-250 Super Duty,2024,77175.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2024,76975.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2024,64940.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2024,62410.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2024,62610.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2024,64740.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2024,97295.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,500.0,120.0
Ford,F-250 Super Duty,2024,97095.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,500.0,120.0
Ford,F-250 Super Duty,2024,78065.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2024,77865.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2024,47305.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-250 Super Duty,2024,47505.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-250 Super Duty,2024,50095.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-250 Super Duty,2024,50305.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-250 Super Duty,2024,47760.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-250 Super Duty,2024,48960.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-250 Super Duty,2024,51560.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-250 Super Duty,2024,48760.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-250 Super Duty,2024,51770.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-250 Super Duty,2024,44970.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-250 Super Duty,2024,53955.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2024,53755.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2024,51105.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2024,55510.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-250 Super Duty,2024,55715.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,78220.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,79160.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,78025.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,63660.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,67480.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,63460.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,65145.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,65790.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,65990.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,100280.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,500.0,120.0
Ford,F-350 Super Duty,2024,98270.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,500.0,120.0
Ford,F-350 Super Duty,2024,98470.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,500.0,120.0
Ford,F-350 Super Duty,2024,79115.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,81145.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,78915.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,61495.0,Large,Pickup Truck,V8,Turbocharged,RWD,automatic,475.0,105.0
Ford,F-350 Super Duty,2024,54300.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-350 Super Duty,2024,60040.0,Large,Pickup Truck,V8,Turbocharged,RWD,automatic,475.0,105.0
Ford,F-350 Super Duty,2024,48815.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-350 Super Duty,2024,50015.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-350 Super Duty,2024,52830.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-350 Super Duty,2024,50305.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-350 Super Duty,2024,49815.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-350 Super Duty,2024,52620.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-350 Super Duty,2024,48345.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-350 Super Duty,2024,48555.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-350 Super Duty,2024,51155.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-350 Super Duty,2024,51345.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-350 Super Duty,2024,52815.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,405.0,445.0
Ford,F-350 Super Duty,2024,46015.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-350 Super Duty,2024,47505.0,Large,Pickup Truck,V8,Naturally Aspirated,RWD,automatic,405.0,445.0
Ford,F-350 Super Duty,2024,53115.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,54800.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,55010.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,52160.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,57610.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,55840.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,56560.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-350 Super Duty,2024,56760.0,Large,Pickup Truck,V8,Naturally Aspirated,4WD,automatic,430.0,485.0
Ford,F-450 Super Duty,2024,92090.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,475.0,105.0
Ford,F-450 Super Duty,2024,79665.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,475.0,105.0
Ford,F-450 Super Duty,2024,104030.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,500.0,120.0
Ford,F-450 Super Duty,2024,93535.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,475.0,105.0
Ford,F-450 Super Duty,2024,62765.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,475.0,105.0
Ford,F-450 Super Duty,2024,64455.0,Large,Pickup Truck,V8,Turbocharged,RWD,automatic,475.0,105.0
Ford,F-450 Super Duty,2024,67925.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,475.0,105.0
Ford,F-450 Super Duty,2024,59455.0,Large,Pickup Truck,V8,Turbocharged,RWD,automatic,475.0,105.0
Ford,F-450 Super Duty,2024,66695.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,475.0,105.0
Ford,F-450 Super Duty,2024,70035.0,Large,Pickup Truck,V8,Turbocharged,4WD,automatic,475.0,105.0
Ford,Maverick,2024,34960.0,Compact,Pickup Truck,I4,Turbocharged,AWD,automatic,250.0,277.0
Ford,Maverick,2024,23920.0,Compact,Pickup Truck,I4,Turbocharged,FWD,automatic,250.0,277.0
Ford,Maverick,2024,26420.0,Compact,Pickup Truck,I4,Turbocharged,FWD,automatic,250.0,277.0
Ford,Mustang,2024,58185.0,Midsize,Coupe,V8,Naturally Aspirated,RWD,manual,500.0,418.0
Ford,Mustang,2024,30920.0,Midsize,Coupe,I4,Turbocharged,RWD,automatic,315.0,350.0
Ford,Mustang,2024,39020.0,Midsize,Convertible,I4,Turbocharged,RWD,automatic,315.0,350.0
Ford,Mustang,2024,41945.0,Midsize,Convertible,I4,Turbocharged,RWD,automatic,315.0,350.0
Ford,Mustang,2024,36445.0,Midsize,Coupe,I4,Turbocharged,RWD,automatic,315.0,350.0
Ford,Mustang,2024,41960.0,Midsize,Coupe,V8,Naturally Aspirated,RWD,manual,480.0,486.0
Ford,Mustang,2024,46480.0,Midsize,Coupe,V8,Naturally Aspirated,RWD,manual,480.0,486.0
Ford,Mustang,2024,51980.0,Midsize,Convertible,V8,Naturally Aspirated,RWD,manual,480.0,486.0
Ford,Mustang Mach-E,2024,53995.0,Midsize,Hatchback,,Electric Motor,AWD,automatic,480.0,634.0
Ford,Mustang Mach-E,2024,46995.0,Midsize,Hatchback,,Electric Motor,AWD,automatic,311.0,427.0
Ford,Mustang Mach-E,2024,43995.0,Midsize,Hatchback,,Electric Motor,RWD,automatic,266.0,317.0
Ford,Mustang Mach-E,2024,39995.0,Midsize,Hatchback,,Electric Motor,RWD,automatic,266.0,317.0
Ford,Mustang Mach-E,2024,43495.0,Midsize,Hatchback,,Electric Motor,AWD,automatic,311.0,427.0
Ford,Ranger,2024,47115.0,Compact,Pickup Truck,I4,Turbocharged,4WD,automatic,270.0,310.0
Ford,Ranger,2024,43630.0,Compact,Pickup Truck,I4,Turbocharged,RWD,automatic,270.0,310.0
Ford,Ranger,2024,55470.0,Compact,Pickup Truck,V6,Twin-Turbo,4WD,automatic,405.0,430.0
Ford,Ranger,2024,36315.0,Compact,Pickup Truck,I4,Turbocharged,4WD,automatic,270.0,310.0
Ford,Ranger,2024,32670.0,Compact,Pickup Truck,I4,Turbocharged,RWD,automatic,270.0,310.0
Ford,Ranger,2024,36110.0,Compact,Pickup Truck,I4,Turbocharged,RWD,automatic,270.0,310.0
Ford,Ranger,2024,39595.0,Compact,Pickup Truck,I4,Turbocharged,4WD,automatic,270.0,310.0
Ford,Transit Cargo Van,2024,48235.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,52430.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,46890.0,Midsize,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,51085.0,Midsize,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,49235.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,53425.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,55375.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,56600.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,51185.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,52405.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,49180.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,47835.0,Midsize,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,52035.0,Midsize,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,53380.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,50185.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,54380.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,54250.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,61690.0,Large,Cargo Van,V6,Twin-Turbo,AWD,automatic,310.0,400.0
Ford,Transit Cargo Van,2024,56605.0,Large,Cargo Van,V6,Twin-Turbo,RWD,automatic,310.0,400.0
Ford,Transit Cargo Van,2024,58835.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,57850.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,53655.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,56630.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,52435.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,53655.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,57850.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,52435.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,56630.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,53280.0,Midsize,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,54630.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,49090.0,Midsize,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,50435.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,54630.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,50435.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,55625.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,51435.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,55625.0,Large,Cargo Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Cargo Van,2024,51435.0,Large,Cargo Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Passenger Van,2024,62415.0,Large,Passenger Van,V6,Twin-Turbo,AWD,automatic,310.0,400.0
Ford,Transit Passenger Van,2024,64175.0,Large,Passenger Van,V6,Twin-Turbo,AWD,automatic,310.0,400.0
Ford,Transit Passenger Van,2024,58035.0,Large,Passenger Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Passenger Van,2024,55220.0,Large,Passenger Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Passenger Van,2024,59415.0,Large,Passenger Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Passenger Van,2024,53620.0,Midsize,Passenger Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Passenger Van,2024,54500.0,Large,Passenger Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
Ford,Transit Passenger Van,2024,58695.0,Large,Passenger Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Passenger Van,2024,61175.0,Large,Passenger Van,V6,Naturally Aspirated,AWD,automatic,275.0,260.0
Ford,Transit Passenger Van,2024,56985.0,Large,Passenger Van,V6,Naturally Aspirated,RWD,automatic,275.0,260.0
